model_a,model_b,weight,n_shared_datasets
70b-l3-3-cirrus-x1,l3-3-ms-nevoria-70b,0.9890199878448361,24
70b-l3-3-cirrus-x1,progenitor-v1-1-llama-70b,0.9873267106765174,29
70b-l3-3-cirrus-x1,l3-3-nevoria-r1-70b,0.986405534190253,30
70b-l3-3-cirrus-x1,rombos-llm-v2-6-nemotron-70b,0.9705011777336251,23
70b-l3-3-cirrus-x1,calme-2-2-rys-78b,0.96747425659878,23
70b-l3-3-cirrus-x1,openbuddy-llama3-3-70b-v24-1-131k,0.9626184773446658,22
70b-l3-3-cirrus-x1,llama3-1-70b-plumchat,0.9625111280363144,26
70b-l3-3-cirrus-x1,llama3-1-70b-sva-ft-1000step,0.9611280333561127,26
7b-cetacea,openhermes-2-5-mistral-7b,0.9035397049853368,29
7b-cetacea,speechless-code-mistral-7b-v1-0,0.8676684675687558,29
7b-cetacea,meme-7b-slerp,0.8554343056529603,28
7b-cetacea,pllum-12b-nc-base,0.832861976799864,27
7b-cetacea,mistral-7b-instruct-simpo,0.830934164485395,28
7b-cetacea,mistral-7b-dft,0.7871932205765718,28
7b-cetacea,mistral-7b-instruct-ipo,0.7716625744542289,25
7b-cetacea,openhermes-2-mistral-7b,0.7714016696420518,32
7b-cetacea,janus-dpo-7b,0.7681251338532218,34
7b-cetacea,proto-harpy-blazing-light-v0-1-2x7b,0.7614032214953976,31
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,10k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,0.9889441412387243,27
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,40k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,0.9878242197218338,30
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-0-5b-sft-2e-5-2ep-dpo-1e-6-2ep-0alp-0lam,0.9823613214167892,22
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-0-5b-sft-2e-5-2ep-dpo-2e-6-3ep-0alp-0lam,0.9778773703630088,22
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,100k-fineweb-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,0.9777386155734775,28
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-0-5b-sft-2e-5-2ep-irpo-5e-7-2ep-1alp-0lam,0.97086354399082,21
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-7-2ep-0alp-0lam,0.9708071798972508,25
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-0-5b-sft-2e-5-2ep-mdpo-0-5-1e-7-1ep-0alp-0lam,0.9699474949741851,23
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-0-5b-sft-2e-5-2ep-dpo-7e-7-3ep-0alp-0lam,0.9676063080285919,26
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,0.966340181694955,25
absolute-o1-7b,cursa-o1-7b-v1-2-normalize-false,0.9921770373095091,27
absolute-o1-7b,olmner-sbr-7b,0.9899009827113701,30
absolute-o1-7b,olmner-o1-7b,0.984581562430678,29
absolute-o1-7b,cursa-o1-7b-v1-1,0.9845344509167998,29
absolute-o1-7b,cursa-o1-7b,0.9837204989585336,24
absolute-o1-7b,qwen2-5-7b-cabs-v0-3,0.9816186733736108,25
absolute-o1-7b,hush-qwen2-5-7b-mst-v1-3,0.9810325154174366,27
absolute-o1-7b,qwen2-5-7b-cabs-v0-2,0.9795111687853263,29
absolute-o1-7b,qwen2-5-dyanka-7b-preview,0.9793189568225359,24
absolute-o1-7b,sbr-o1-7b,0.9782399732754549,25
acecoder-qwen2-5-7b-ins-rule,qwen2-5-7b-it-restore,0.9965171660142587,29
acecoder-qwen2-5-7b-ins-rule,qwen2-5-7b-tensopolis-v1,0.9816918620469378,26
acecoder-qwen2-5-7b-ins-rule,cursa-o1-7b-2-28-2025,0.9809977357517152,22
acecoder-qwen2-5-7b-ins-rule,hush-qwen2-5-7b-v1-4,0.9799442854341713,28
acecoder-qwen2-5-7b-ins-rule,hush-qwen2-5-7b-v1-2,0.9781712077313098,30
acecoder-qwen2-5-7b-ins-rule,olmner-sbr-7b,0.9754711913773965,29
acecoder-qwen2-5-7b-ins-rule,olmner-della-7b,0.9739348103725518,25
acecoder-qwen2-5-7b-ins-rule,hush-qwen2-5-7b-v1-1,0.9736703388373409,27
acecoder-qwen2-5-7b-ins-rule,qwen2-5-7b-tensopolis-v2,0.9727237077114842,30
acecoder-qwen2-5-7b-ins-rule,olmner-o1-7b,0.9716102608170105,30
acecoder-qwen2-5-coder-7b-base-rule,qwen2-5-coder-7b,0.934781302089172,27
acecoder-qwen2-5-coder-7b-base-rule,qwen2-5-3b-or1-tensopolis,0.8105770006384467,25
acecoder-qwen2-5-coder-7b-base-rule,smallthinker-3b-preview,0.7956689970455075,27
acecoder-qwen2-5-coder-7b-base-rule,fwf-qwen-7b-0-1,0.7774688067118543,27
acecoder-qwen2-5-coder-7b-base-rule,qwen2-5-mfann-7b,0.7631649929492911,25
acecoder-qwen2-5-coder-7b-base-rule,qwen2-5-7b-mfann-slerp,0.7289485216014964,25
acecoder-qwen2-5-coder-7b-base-rule,thea-c-3b-25r,0.7246072188749362,28
acecoder-qwen2-5-coder-7b-base-rule,z1-coder-7b,0.7183646472582498,26
acecoder-qwen2-5-coder-7b-base-rule,zeus-8b-v17-abliterated-v2,0.7178261360685554,29
acecoder-qwen2-5-coder-7b-base-rule,llama3-1-8b-moth,0.7159953355813418,28
acecoder-qwen2-5-coder-7b-ins-rule,qwen2-5-mfann-7b-slerp-v1-2,0.9339993776064657,22
acecoder-qwen2-5-coder-7b-ins-rule,z1-coder-7b,0.9271871854662336,20
acecoder-qwen2-5-coder-7b-ins-rule,qwen2-5-mfann-7b-v1-1,0.8755227906498804,23
acecoder-qwen2-5-coder-7b-ins-rule,qwowo-7b-v1,0.8658540704017812,24
acecoder-qwen2-5-coder-7b-ins-rule,qwen2-5-7b-mfann-slerp,0.8597231063007303,22
acecoder-qwen2-5-coder-7b-ins-rule,hush-qwen2-5-7b-mst-v1-3,0.8574181484273321,22
acecoder-qwen2-5-coder-7b-ins-rule,qwen2-5-dyanka-7b-preview,0.8535791110306548,23
acecoder-qwen2-5-coder-7b-ins-rule,sbr-o1-7b,0.8475785471239238,21
acecoder-qwen2-5-coder-7b-ins-rule,qwen2-5-math-7b-cft,0.847114345773879,26
acecoder-qwen2-5-coder-7b-ins-rule,tesseract-14b-stock,0.8408451139467156,24
acecoderm-7b,qwen2-5-7b-cabs-v0-2,0.9167975708127851,31
acecoderm-7b,hush-qwen2-5-7b-preview,0.9052572362539582,26
acecoderm-7b,sbr-o1-7b,0.8960319294349552,26
acecoderm-7b,hush-qwen2-5-7b-mst-v1-3,0.8801015827906831,27
acecoderm-7b,acemath-7b-instruct,0.8777397876344818,27
acecoderm-7b,olmner-sbr-7b,0.861817723038632,30
acecoderm-7b,hush-qwen2-5-7b-v1-1,0.8544561138294969,28
acecoderm-7b,qwen2-5-dyanka-7b-preview-v0-2,0.8503316111424364,29
acecoderm-7b,mita-v1-2-7b-2-24-2025,0.8466564034253699,27
acecoderm-7b,qwen2-5-mfann-7b-v1-1,0.8463164339361967,27
aceinstruct-1-5b,dolphin3-0-llama3-1-1b-abliterated,0.8860037354234793,28
aceinstruct-1-5b,fusetrix-3-2-1b-grpo-rp-creative,0.8772643624651834,29
aceinstruct-1-5b,qwen2-1-5b-ita-v5,0.873288611541084,26
aceinstruct-1-5b,eva-qwen2-5-1-5b-frfr,0.8721066369669357,33
aceinstruct-1-5b,zeus-8b-v21,0.8719401319563321,26
aceinstruct-1-5b,qwen2-1-5b-ita-v2,0.868100394268125,27
aceinstruct-1-5b,nxmobilelm-1-5b-sft,0.8608136911829265,31
aceinstruct-1-5b,granite-3-1-3b-a800m-base,0.8571786298092481,29
aceinstruct-1-5b,la-mejor-mezcla-3-2-1b,0.8517632891715594,29
aceinstruct-1-5b,llama-3-2-1b-aquasyn-0-1,0.8513385978349789,30
aceinstruct-72b,li-14b-v0-4,0.9287459261179074,26
aceinstruct-72b,qwen2-5-14b-yoyo-v4-p2,0.9153880935249243,28
aceinstruct-72b,li-14b-v0-4-slerp0-1,0.9083374325361865,28
aceinstruct-72b,qwen2-5-14b-yoyo-latest-v2,0.9075405883957622,26
aceinstruct-72b,calcium-opus-14b-merge,0.8890659545558794,23
aceinstruct-72b,dyson-14b,0.8795111029698347,25
aceinstruct-72b,qwen2-math-72b-instruct,0.8794290282314123,25
aceinstruct-72b,lo-phi-14b,0.8762521960590716,32
aceinstruct-72b,calcium-opus-14b-elite3,0.875548514798879,25
aceinstruct-72b,bloom-14b-stock,0.8746299238254159,29
aceinstruct-7b,acemath-72b-instruct,0.8716328479226091,28
aceinstruct-7b,jessi-v0-5-falcon3-7b-instruct,0.8297546778078365,26
aceinstruct-7b,sakalfusion-7b-alpha,0.827883542002507,27
aceinstruct-7b,li-14b-v0-4-slerp0-1,0.8222197339946852,33
aceinstruct-7b,qwen2-5-7b-rrp-1m,0.8141380058126944,29
aceinstruct-7b,josiefied-qwen2-5-14b-instruct-abliterated-v4,0.8126364877221492,27
aceinstruct-7b,acemath-7b-instruct,0.8105630573489878,31
aceinstruct-7b,qwen2-5-14b-instruct-abliterated-v2,0.8082731792760982,28
aceinstruct-7b,triangulum-10b,0.8069360609721585,30
aceinstruct-7b,qwen2-5-14b-yoyo-v4-p2,0.8031188972672901,33
acemath-1-5b-instruct,acemath-1-5b-instruct-1epoch,0.8669628608176448,25
acemath-1-5b-instruct,qwen2-5-math-7b-cot,0.8598885776731471,25
acemath-1-5b-instruct,qwen2-5-math-1-5b-instruct,0.8363809377469121,26
acemath-1-5b-instruct,fireball-r1-llama-3-1-8b-medical-cot,0.8290096548023295,30
acemath-1-5b-instruct,dsr1-distill-qwen-7b-rp,0.8168996558316263,27
acemath-1-5b-instruct,qwen2-5-math-7b,0.8041069431212262,27
acemath-1-5b-instruct,chemeng-qwen-math-7b-24-1-100-1-nonmath,0.8015342538210025,29
acemath-1-5b-instruct,qwq-r1-distill-7b-cot,0.7904169850388751,23
acemath-1-5b-instruct,qwq-r1-distill-1-5b-cot,0.780532805707566,25
acemath-1-5b-instruct,qwen2-5-math-7b-instruct,0.7794935433801848,27
acemath-1-5b-instruct-1epoch,qwen2-5-math-7b-cot,0.8773747540933834,24
acemath-1-5b-instruct-1epoch,qwen2-5-math-1-5b-instruct,0.8713260311750101,27
acemath-1-5b-instruct-1epoch,acemath-1-5b-instruct,0.8669628608176448,25
acemath-1-5b-instruct-1epoch,chemeng-qwen-math-7b-24-1-100-1-nonmath,0.8616508503916592,28
acemath-1-5b-instruct-1epoch,qwen2-5-math-7b,0.8490086467351492,27
acemath-1-5b-instruct-1epoch,qwq-r1-distill-7b-cot,0.8489417032676883,22
acemath-1-5b-instruct-1epoch,qwen2-5-math-7b-instruct,0.834665584036196,25
acemath-1-5b-instruct-1epoch,deepseek-qwen-modelstock-2b,0.8002323256195282,27
acemath-1-5b-instruct-1epoch,dsr1-distill-qwen-7b-rp,0.7468469153692598,26
acemath-1-5b-instruct-1epoch,qwen2-5-7b-rrp-1m-thinker,0.746102098170971,29
acemath-1-5b-instruct-dolphin-r1-200,prymmal-ece-7b-slerp-v5,0.9912179622910054,28
acemath-1-5b-instruct-dolphin-r1-200,13-outof-32-pruned-layers-llama3-1-8b,0.9910148447592081,27
acemath-1-5b-instruct-dolphin-r1-200,pythia-1b,0.9908767073266905,30
acemath-1-5b-instruct-dolphin-r1-200,qwen2-5-1-5b-model-stock,0.9895466141935442,26
acemath-1-5b-instruct-dolphin-r1-200,armorm-llama3-8b-v0-1,0.9891600564121625,28
acemath-1-5b-instruct-dolphin-r1-200,sakalfusion-7b-beta,0.9889260602940594,29
acemath-1-5b-instruct-dolphin-r1-200,nucleus-22b-token-500b,0.9879081371932457,26
acemath-1-5b-instruct-dolphin-r1-200,mita-elite-v1-1-7b-2-25-2025,0.9876461215433668,30
acemath-1-5b-instruct-dolphin-r1-200,mita-elite-v1-1-gen2-7b-2-25-2025,0.9856574107914693,30
acemath-1-5b-instruct-dolphin-r1-200,replete-llm-qwen2-7b,0.9853058650092632,28
acemath-72b-instruct,qwen2-5-14b-1m-yoyo-v3,0.9220929631440676,25
acemath-72b-instruct,qwen2-5-14b-yoyo-v4-p1,0.9198597336159594,27
acemath-72b-instruct,lix-14b-v0-1,0.9190055650253472,28
acemath-72b-instruct,li-14b-v0-4,0.9150356875132472,25
acemath-72b-instruct,qwen2-5-14b-broca,0.9071616758856287,26
acemath-72b-instruct,qwen2-5-14b-instruct,0.9014590149886612,30
acemath-72b-instruct,fugazi14b,0.8988901715834853,27
acemath-72b-instruct,lamarckvergence-14b-tensopolis-v1,0.8983979840101881,27
acemath-72b-instruct,qwq-14b-math-v0-2,0.8951203371528869,27
acemath-72b-instruct,qwenlarge-16b-instruct,0.8934838257159813,26
acemath-72b-rm,naps-llama3-1-70b-v0-2-fp16,0.991377781798907,29
acemath-72b-rm,tinyllama-1-1b-chat-v0-5,0.9904836655887985,28
acemath-72b-rm,llama-3-1-8b-instruct-orca-orpo,0.9844874389294813,29
acemath-72b-rm,acemath-1-5b-instruct-dolphin-r1-200,0.9830975426567512,31
acemath-72b-rm,nucleus-22b-token-500b,0.9824048020964328,28
acemath-72b-rm,armorm-llama3-8b-v0-1,0.9820240933447101,27
acemath-72b-rm,ds-r1-distill-q2-5-10b-harmony,0.9820030683804991,31
acemath-72b-rm,ece-mirage-1-15b,0.9814804209937253,26
acemath-72b-rm,llama-3-2-1b-spin-iter3,0.9812054150161362,31
acemath-72b-rm,mita-elite-v1-1-7b-2-25-2025,0.9802123368095282,27
acemath-7b-instruct,qwen2-5-math-7b-cft,0.8861077185003003,25
acemath-7b-instruct,qwen2-5-7b-tensopolis-v2,0.879807138793988,27
acemath-7b-instruct,acecoderm-7b,0.8777397876344818,27
acemath-7b-instruct,arcee-maestro-7b-preview,0.8733607877798261,23
acemath-7b-instruct,acecoder-qwen2-5-7b-ins-rule,0.8654412365314709,24
acemath-7b-instruct,absolute-o1-7b,0.85903408007643,25
acemath-7b-instruct,hush-qwen2-5-7b-v1-2,0.8589235732965584,27
acemath-7b-instruct,mita-v1-2-7b-2-24-2025,0.857114602178561,26
acemath-7b-instruct,hush-qwen2-5-7b-v1-4,0.8538652634583879,26
acemath-7b-instruct,olmner-sbr-7b,0.8526575281946542,29
acemath-7b-rm,deepseek-r1-qwen-coder-8b,0.9862741037440214,32
acemath-7b-rm,mita-elite-v1-1-gen2-7b-2-25-2025,0.9860250870004769,35
acemath-7b-rm,prymmal-ece-7b-slerp-v5,0.983284916540507,32
acemath-7b-rm,minueza-32m-ultrachat,0.983233381717041,32
acemath-7b-rm,prymmal-ece-7b-slerp-v3,0.9831398365314836,37
acemath-7b-rm,saka-7-2b,0.9826357425683698,30
acemath-7b-rm,smollm2-135m-pretrained-800k-fineweb,0.9826333177841065,33
acemath-7b-rm,prymmal-6b-slerp,0.981955169607489,30
acemath-7b-rm,qwen2-5-1-5b-model-stock,0.9813343440451741,30
acemath-7b-rm,wide-3b-sft-stage1-1-ss1-with-generics-intr-math-no-issue,0.9808385486984342,31
adamant-14b-sce,loke-14b-sce,0.9922754909578435,27
adamant-14b-sce,ponder-14b-linear,0.9922343049042268,29
adamant-14b-sce,mosaic-14b-sce,0.9916804535908903,28
adamant-14b-sce,1up-14b,0.9906432782743996,28
adamant-14b-sce,rosemary-14b,0.99048000601045,30
adamant-14b-sce,guiltyspark-14b-ties,0.9896824917664685,29
adamant-14b-sce,nova-14b-sce,0.9894264211213664,28
adamant-14b-sce,fp4-14b-v1-fix,0.9883953918811429,25
adamant-14b-sce,lineage-14b,0.9877695613286017,24
adamant-14b-sce,mithril-14b-sce,0.9865121654706638,28
aether-12b,mistral-nemo-gutenberg-12b-v4,0.8139203982916122,23
aether-12b,mn-12b-kakigori,0.7348119785796501,26
aether-12b,mistral-nemo-gutenberg2-12b-test,0.7125698447109258,25
aether-12b,hyena-12b,0.7113105540145509,27
aether-12b,mischievous-12b-mix-0-2v,0.7001119160235378,27
aether-12b,patricide-12b-unslop-mell,0.6937464241151998,26
aether-12b,cleverboi-nemo-12b-v2,0.6913108653778178,26
aether-12b,mistral-nemo-narwhal-12b,0.6811276199041771,25
aether-12b,caliburn-12b,0.6757709665298988,26
aether-12b,gemma-2-27b,0.6754780715778559,24
again-8b-model-stock,elusive-dragon-heart-8b-linear,0.8534546846489112,21
again-8b-model-stock,kosmos-evaa-gamma-ultra-light-8b,0.7997047528534447,18
again-8b-model-stock,dolphin-2-9-1-yi-1-5-9b,0.7861630902479517,18
again-8b-model-stock,derivative-8b-model-stock,0.7819869028903921,22
again-8b-model-stock,minthy-v2-8b-model-stock,0.7804007355446667,22
again-8b-model-stock,aspire-8b-model-stock,0.7785328964212277,20
again-8b-model-stock,caelid-8b-model-stock,0.7778113387140634,22
again-8b-model-stock,l3-rhaenys-8b,0.7706812671692057,20
again-8b-model-stock,summer-dawn-8b-sce,0.7583344363350548,23
again-8b-model-stock,kosmos-evaa-gamma-v17-8b,0.7535045900043674,23
airavata,sauerkrautlm-1-5b,0.9403254682156026,27
airavata,helium-1-preview-2b,0.9261679250355355,27
airavata,ece-prymmal-0-5b-ft-enhancedmusrensemblev3,0.9208241700539015,23
airavata,qwen-0-5b-edpo-1epoch,0.9204733562272388,27
airavata,cursorr-o1-2-7b,0.9189178067619991,24
airavata,llama-2-7b-32k,0.9112495375272668,20
airavata,qwen2-5-0-5b-sft-2e-5-2ep-mdpo-2e-6-3ep-0alp-0lam,0.9097572518065412,23
airavata,leniachat-gemma-2b-v0,0.9096493745495282,23
airavata,llama-2-7b-32k-instruct,0.9072175512149769,27
airavata,qwen2-5-0-5b-sft-5e-5-5ep,0.9068992324847021,25
al-dente-v1-8b,llama-3-base-8b-sft-simpo,0.803520976562988,25
al-dente-v1-8b,orca-mini-v5-8b,0.7807282920545036,27
al-dente-v1-8b,storm-7b,0.7678757154819944,26
al-dente-v1-8b,ft-openhermes-25-mistral-7b-irca-dpo-pairs,0.7674173389184318,24
al-dente-v1-8b,llama-3-base-8b-sft-kto,0.7597598521325484,26
al-dente-v1-8b,llama-3-base-8b-sft-rdpo,0.7510146829222822,26
al-dente-v1-8b,ministral-8b-slerp,0.7505183522171962,29
al-dente-v1-8b,suzume-llama-3-8b-multilingual,0.7491103493437483,26
al-dente-v1-8b,llama-3-base-8b-sft-ipo,0.7379825453413783,23
al-dente-v1-8b,homer-llama3-8b,0.7358918715014395,31
alice-14b,novascotia-14b-stock,0.9975615468384255,26
alice-14b,fugazi14b,0.9955003502293597,29
alice-14b,wendy-14b,0.9946304778546079,28
alice-14b,casa-14b-sce,0.9930730358511592,28
alice-14b,caramel-14b,0.9929063486241704,30
alice-14b,vine-14b-sce,0.9927094437315863,29
alice-14b,bloom-14b-stock,0.9915059470922674,29
alice-14b,supernova14b,0.9912229097167607,25
alice-14b,time-14b-stock,0.9905424733086089,31
alice-14b,mfgrimm-14b,0.9904040340756726,27
alien-cot-14b-sce,chocolatine-2-14b-instruct-v2-0,0.9697254662894413,30
alien-cot-14b-sce,chocolatine-2-14b-instruct-v2-0-1,0.9662106374720004,28
alien-cot-14b-sce,nqlsg-qwen2-5-14b-megafusion-v9-stock,0.9633919530160413,30
alien-cot-14b-sce,qwen2-5-14b-reasoningmerge,0.9612060235783051,33
alien-cot-14b-sce,ultiima-72b,0.9591274939578298,29
alien-cot-14b-sce,qwenvergence-14b-v12-prose-ds,0.959052730282457,27
alien-cot-14b-sce,sombrero-opus-14b-sm2,0.9570263657238534,21
alien-cot-14b-sce,primal-opus-14b-optimus-v2,0.9568811228972766,28
alien-cot-14b-sce,calme-2-2-qwen2-72b,0.9548860067481052,30
alien-cot-14b-sce,nqlsg-qwen2-5-14b-megafusion-v7,0.9545158174969449,30
alita99-8b-linear,l3-1-promissum-mane-8b-della-1-5-calc,0.9833279859420591,27
alita99-8b-linear,here-we-go-again-8b-slerp,0.9608931613744306,23
alita99-8b-linear,matryoshka-8b-linear,0.9581535737966943,24
alita99-8b-linear,incidental-8b-model-stock,0.9513715273533385,23
alita99-8b-linear,baezel-8b-linear,0.9512244162907665,25
alita99-8b-linear,elusive-dragon-heart-8b-linear,0.9502913770145126,23
alita99-8b-linear,summer-dusk-8b-ties,0.9495938978696065,27
alita99-8b-linear,lava-lamp-8b-slerp,0.9476302972246082,18
alita99-8b-linear,something-8b-model-stock,0.9460277674299061,20
alita99-8b-linear,oh-boy-8b-linear,0.9436684505365631,25
alma-13b-r,granite-7b-base,0.9821445590194987,22
alma-13b-r,nanolm-0-3b-instruct-v2,0.9670354275535896,25
alma-13b-r,llama-3-2-1b-odyssea-v1-01,0.965561678623938,27
alma-13b-r,qwen2-0-5b-abyme,0.964868139728692,25
alma-13b-r,tinyllama-1-1b-chat-v0-1,0.9625205279968824,26
alma-13b-r,pythia-2-8b,0.9617892186746156,21
alma-13b-r,mixtral-ai-swahilitron-7b,0.961145668636257,25
alma-13b-r,openlongcot-base-gemma2-2b,0.9609556801306709,25
alma-13b-r,gemma-2b-it,0.9606165383616089,23
alma-13b-r,ece-prymmal-0-5b-ft-v4-musr,0.9585700189503642,25
alpaca-data-full-3b,alpaca-data-score-max-2600-3b,0.8475149329188623,28
alpaca-data-full-3b,llama-3-8b-instruct-dare-ties-density-0-3,0.8367817640640006,24
alpaca-data-full-3b,alpaca-data-ifd-max-2600-3b,0.8314331595345502,24
alpaca-data-full-3b,llama-3-8b-instruct-dare-linear,0.8178017509626766,27
alpaca-data-full-3b,qwen2-5-4b,0.8039074699361997,25
alpaca-data-full-3b,llama-3-8b-instruct-dare-ties-density-0-9,0.7907745692851673,25
alpaca-data-full-3b,speechless-instruct-mistral-7b-v0-2,0.7883553238243802,25
alpaca-data-full-3b,llama-3-8b-instruct-dare-ties-density-0-7,0.7811830723435478,28
alpaca-data-full-3b,llama-3-8b-instruct-breadcrumbs-density-0-9-gamma-0-01,0.7796605244648893,30
alpaca-data-full-3b,llama-3-8b-instruct-dare-ties-density-0-1,0.7778047688342643,28
alpaca-data-ifd-max-2600-3b,qwen2-5-3b,0.8415006101333564,25
alpaca-data-ifd-max-2600-3b,alpaca-data-full-3b,0.8314331595345502,24
alpaca-data-ifd-max-2600-3b,alpaca-data-score-max-2600-3b,0.7811701712223746,26
alpaca-data-ifd-max-2600-3b,rewiz-worldbuilder-7b,0.7696571267543547,24
alpaca-data-ifd-max-2600-3b,yi-1-5-6b,0.7339227142023566,23
alpaca-data-ifd-max-2600-3b,cleverboi-7b-v3,0.7175603952599606,26
alpaca-data-ifd-max-2600-3b,qwq-lcot-3b-instruct,0.7107010950984376,29
alpaca-data-ifd-max-2600-3b,parm-v1-5-base-qwq-qwen-2-5-o1-3b,0.7084433027508014,25
alpaca-data-ifd-max-2600-3b,recurrentgemma-9b-it,0.7051466468838241,24
alpaca-data-ifd-max-2600-3b,model-007-13b-v2,0.6977269024114167,25
alpaca-data-score-max-2600-3b,alpaca-data-full-3b,0.8475149329188623,28
alpaca-data-score-max-2600-3b,alpaca-data-ifd-max-2600-3b,0.7811701712223746,26
alpaca-data-score-max-2600-3b,parm-v1-5-base-qwq-qwen-2-5-o1-3b,0.7710253755410805,28
alpaca-data-score-max-2600-3b,qwq-lcot-3b-instruct,0.7685666475448221,33
alpaca-data-score-max-2600-3b,model-007-13b-v2,0.7476431886792216,26
alpaca-data-score-max-2600-3b,lexora-lite-3b,0.7389548586650628,28
alpaca-data-score-max-2600-3b,orca-mini-v3-13b,0.7381081788105933,29
alpaca-data-score-max-2600-3b,seallm-7b-v2,0.7358466487161892,30
alpaca-data-score-max-2600-3b,evil-alpaca-3b-l3-2,0.7332920920068497,30
alpaca-data-score-max-2600-3b,jajuka-3b,0.7310401051428921,28
alpaca-llama3-1-8b,josiev4o-8b-stage1-v4,0.9089582903280035,29
alpaca-llama3-1-8b,finellama3-1-8b-instruct,0.9015081775700059,28
alpaca-llama3-1-8b,cleverboi-llama-3-1-8b-v2,0.8797900631443156,25
alpaca-llama3-1-8b,meta-llama-3-8bee,0.8669981056056771,26
alpaca-llama3-1-8b,rewiz-llama-3-1-8b-v2,0.8527214222706113,23
alpaca-llama3-1-8b,dans-instruct-mix-8b-chatml-v0-1-0,0.8352640572023372,28
alpaca-llama3-1-8b,meta-llama-3-8b,0.8318031378265863,32
alpaca-llama3-1-8b,rewiz-llama-3-2-3b,0.8294564137499866,25
alpaca-llama3-1-8b,oracle-14b,0.81772686366487,23
alpaca-llama3-1-8b,dans-instruct-mix-8b-chatml,0.802729750631769,27
alphamonarch-7b,beyonder-4x7b-v3,0.9131911118669295,28
alphamonarch-7b,neuralbeagle14-7b,0.839685197207093,27
alphamonarch-7b,neuralstar-fusionwriter-4x7b,0.8244350999321077,32
alphamonarch-7b,speechless-llama2-hermes-orca-platypus-wizardlm-13b,0.8191015428159416,29
alphamonarch-7b,zephyr-sft-bnb-4bit-dpo-mtbo-180steps,0.8067265480349795,29
alphamonarch-7b,vicuna-7b-v1-5,0.8056203568749676,27
alphamonarch-7b,icedrinknamegoeshererp-7b-model-stock,0.7923110167739797,28
alphamonarch-7b,configurablehermes-7b,0.7899695796101298,25
alphamonarch-7b,decilm-7b-instruct,0.7823365525282088,28
alphamonarch-7b,occiglot-7b-es-en-instruct,0.7815976049805012,29
amara-o1-7b-qwen,rombo-llm-v2-5-qwen-7b,0.9294048620216578,28
amara-o1-7b-qwen,hush-qwen2-5-7b-preview,0.8612260535961705,26
amara-o1-7b-qwen,qwen2-5-7b-instruct-1m,0.8589204128911492,27
amara-o1-7b-qwen,fusecybermix-qwen-2-5-7b-instruct,0.8487123504992639,30
amara-o1-7b-qwen,qwenqwen2-5-7b-it,0.8239146445618717,31
amara-o1-7b-qwen,humanish-qwen2-5-7b-instruct,0.8198807877004385,27
amara-o1-7b-qwen,qandoraexp-7b-v2,0.8119964599312282,28
amara-o1-7b-qwen,qwen2-5-7b-tensopolis-v2,0.8105155777883494,31
amara-o1-7b-qwen,qwen2-5-7b-tensopolis-v1,0.8104691530476529,26
amara-o1-7b-qwen,qwenqwen2-5-7b-it-dare,0.8089546899803371,32
amara-o2-7b-qwen,humanish-qwen2-5-7b-instruct,0.7982271318787724,23
amara-o2-7b-qwen,amara-o1-7b-qwen,0.7954750110626632,26
amara-o2-7b-qwen,qwen2-5-3b-rp-thinker-v2,0.7856118039910036,21
amara-o2-7b-qwen,qwen2-5-3b-model-stock-v2,0.7609849865641237,24
amara-o2-7b-qwen,calme-3-3-instruct-3b,0.744325335317483,26
amara-o2-7b-qwen,coolqwen-3b-it,0.7249951424781188,27
amara-o2-7b-qwen,phi4-medit-10b-o1,0.723367143842718,22
amara-o2-7b-qwen,qwen-2-5-7b-deep-stock-v4,0.7160967581606679,26
amara-o2-7b-qwen,intelligence-cod-rag-7b-v3,0.7019167741016867,22
amara-o2-7b-qwen,qwen2-5-7b-instruct-1m,0.696325983018547,23
amd-llama-135m,wide-3b-sft-stag1-2-lyrical-news-software-howto-formattedtext-merge,0.995545424920019,20
amd-llama-135m,wide-3b-sft-stage1-2-ss1-expert-fictional-lyrical,0.9945509122894512,26
